SKU,ID fila,ID Orden,Fecha Orden,Prioridad,Cantidad,Precio,Descuento,Tipo de Env¡o,Ganancia,Precio por Unidad,Costo de Env¡o,Nombre del Cliente,ID Provincia,Segmento del Cliente,Fecha de env¡o,,,,
1000,3101,22212,17/09/2010,Medio,19, $6.12 ,0.01,Aereo Regular,26.894,5.98,1.49,Catherine Glotzbach,5,Oficina en Hogar,18/09/2010,,,,
183,3544,25254,17/09/2010,Critical,35, $8.56 ,0.06,Aereo Regular,-29.3595,8.85,5.6,Christine Phan,1,PYME,19/09/2010,,,,
942,5052,36005,17/09/2010,Bajo,1, $29.65 ,0.05,Aereo Express,-16.54,14.98,7.69,Fred McMath,10,PYME,21/09/2010,,,,
555,8334,59559,17/09/2010,Critical,30, $13.24 ,0.1,Aereo Express,7.69,14.34,5,Greg Hansen,1,Oficina en Hogar,17/09/2010,,,,
1156,5718,40512,17/09/2010,Medio,41, $9.90 ,0.06,Aereo Regular,178.86,9.9,1.39,Greg Hansen,6,Oficina en Hogar,18/09/2010,,,,
131,6683,47527,17/09/2010,Medio,48, $251.52 ,0.04,Terrestre,3064.51,243.98,43.32,Greg Maxwell,4,Oficina en Hogar,18/09/2010,,,,
817,5062,36099,17/09/2010,Bajo,32, $2.67 ,0.08,Aereo Regular,5.72,2.88,0.7,Neil Ducich,3,Oficina en Hogar,22/09/2010,,,,
818,5063,36099,17/09/2010,Bajo,15, $61.75 ,0.09,Aereo Regular,-503.8,64.65,35,Neil Ducich,3,Oficina en Hogar,22/09/2010,,,,
511,7104,50692,17/09/2010,Alto,28, $11.71 ,0,Aereo Regular,43.6815,10.98,5.14,Shirley Schmidt,2,Corporativo,19/09/2010,,,,
310,7105,50692,17/09/2010,Alto,47, $119.30 ,0.06,Terrestre,-300.854983,124.49,51.94,Shirley Schmidt,2,Corporativo,19/09/2010,,,,
48,2147,15335,17/09/2010,Medio,26, $29.46 ,0.1,Aereo Regular,240.06,31.78,1.99,Thea Hudgings,9,Consumidor,19/09/2010,,,,
529,3333,23842,17/09/2010,Bajo,20, $6.36 ,0.1,Aereo Regular,-74.03,6.68,6.92,Yoseph Carroll,5,Consumidor,24/09/2010,,,,
524,6895,49155,18/09/2010,Bajo,22, $170.92 ,0.05,Aereo Regular,593.181,195.99,8.99,Meg Tillman,6,PYME,23/09/2010,,,,
911,2906,20966,18/09/2010,Bajo,10, $3.94 ,0.06,Aereo Regular,7.78,3.85,0.7,Mike Gockenbach,9,Consumidor,22/09/2010,,,,
857,2907,20966,18/09/2010,Bajo,35, $22.90 ,0.01,Aereo Regular,308.12,22.24,1.99,Mike Gockenbach,9,Consumidor,22/09/2010,,,,
338,2908,20966,18/09/2010,Bajo,22, $54.28 ,0.04,Aereo Regular,326.97,54.74,14.83,Mike Gockenbach,9,Consumidor,25/09/2010,,,,
774,2932,21249,19/09/2010,Bajo,22, $49.22 ,0.02,Aereo Regular,299.35,48.58,3.99,Barry Gonzalez,2,PYME,21/09/2010,,,,
790,2933,21249,19/09/2010,Bajo,7, $180.03 ,0.03,Aereo Regular,-522.995,205.99,8.99,Barry Gonzalez,2,PYME,21/09/2010,,,,
622,7469,53314,19/09/2010,Alto,33, $80.85 ,0.01,Aereo Regular,1049.02,78.69,19.99,Cari Sayre,1,Oficina en Hogar,19/09/2010,,,,
732,7470,53314,19/09/2010,Alto,15, $149.08 ,0.05,Terrestre,-310.95,145.98,51.92,Cari Sayre,1,Oficina en Hogar,21/09/2010,,,,
1282,2509,18215,19/09/2010,Medio,29, $33.30 ,0.09,Aereo Regular,169.15,34.99,5.5,Eugene Moren,3,Oficina en Hogar,20/09/2010,,,,
44,656,4612,19/09/2010,Medio,9, $9.95 ,0.06,Aereo Regular,-375.64,4.48,49,Jim Radford,12,Corporativo,21/09/2010,,,,
321,1084,8000,19/09/2010,Bajo,10, $14.93 ,0.08,Aereo Regular,-26.8065,15.01,8.4,John Stevenson,2,PYME,21/09/2010,,,,
1162,1085,8000,19/09/2010,Bajo,1, $10.14 ,0.04,Aereo Regular,-7.613,4.82,5.24,John Stevenson,2,PYME,21/09/2010,,,,
472,6447,45863,19/09/2010,Bajo,5, $169.12 ,0.01,Aereo Express,-653.488,195.99,4.2,Patrick Jones,7,Oficina en Hogar,23/09/2010,,,,
134,62,358,19/09/2010,Alto,33, $49.72 ,0.02,Terrestre,-1348.06,48.58,54.11,Ricardo Block,5,Corporativo,21/09/2010,,,,
65,63,358,19/09/2010,Alto,33, $37.45 ,0.07,Aereo Regular,269.27,39.48,1.99,Ricardo Block,5,Corporativo,19/09/2010,,,,
721,7779,55654,19/09/2010,Alto,2, $8.65 ,0.04,Aereo Regular,-7.49,6.98,2.83,Toby Carlisle,6,Oficina en Hogar,21/09/2010,,,,
865,3340,23906,20/09/2010,Critical,37, $8.68 ,0.1,Aereo Express,-11.88,8.67,3.5,Alyssa Crouse,5,Corporativo,21/09/2010,,,,
290,6570,46725,20/09/2010,No Especificado,13, $6.15 ,0.03,Aereo Regular,10.96,5.84,1.2,Anne Pryor,2,Consumidor,22/09/2010,,,,
628,6571,46725,20/09/2010,No Especificado,8, $17.18 ,0.04,Aereo Regular,-24.86,16.91,6.25,Anne Pryor,2,Consumidor,21/09/2010,,,,
848,3883,27745,20/09/2010,Bajo,41, $149.44 ,0.01,Terrestre,-1704.89,146.05,80.2,Brad Thomas,11,Oficina en Hogar,24/09/2010,,,,
396,5859,41574,20/09/2010,Alto,23, $12.34 ,0.01,Aereo Regular,-38.94,11.97,5.81,Brendan Murry,3,Corporativo,22/09/2010,,,,
674,2037,14529,20/09/2010,Bajo,44, $86.81 ,0.1,Terrestre,-821.87,89.99,42,Lena Hernandez,3,Oficina en Hogar,24/09/2010,,,,
714,2038,14529,20/09/2010,Bajo,42, $4.97 ,0.05,Aereo Regular,24.87,5.08,2.03,Lena Hernandez,3,Oficina en Hogar,22/09/2010,,,,
314,4328,30851,21/09/2010,Bajo,16, $21.02 ,0.08,Aereo Regular,-52.14,21.38,8.99,Emily Phan,7,Consumidor,25/09/2010,,,,
115,2384,17286,21/09/2010,Alto,7, $258.67 ,0.09,Terrestre,-541.87,270.98,50,Muhammed MacIntyre,8,PYME,22/09/2010,,,,
168,6450,45957,21/09/2010,Critical,20, $37.99 ,0.06,Aereo Regular,162.83,39.24,1.99,Neola Schneider,8,Oficina en Hogar,23/09/2010,,,,
250,6451,45957,21/09/2010,Critical,19, $7.76 ,0.08,Aereo Regular,-30.92,7.64,5.83,Neola Schneider,8,Oficina en Hogar,23/09/2010,,,,
78,3516,25056,21/09/2010,No Especificado,41, $7.20 ,0,Aereo Regular,-151.93,6.48,8.19,Phillip Breyer,1,Corporativo,23/09/2010,,,,
17,5003,35652,21/09/2010,Bajo,21, $107.22 ,0.01,Terrestre,226.63,100.98,26.22,Rick Wilson,5,Corporativo,23/09/2010,,,,
1240,1630,11780,21/09/2010,Critical,7, $7.75 ,0.08,Aereo Regular,-16.46,7.28,5.47,Tom Prescott,11,PYME,22/09/2010,,,,
903,2477,17988,22/09/2010,Bajo,46, $57.84 ,0.03,Aereo Regular,618.066,65.99,8.99,Anthony Garverick,6,PYME,24/09/2010,,,,
3,6010,42565,22/09/2010,Bajo,33, $8.60 ,0.04,Aereo Regular,47.5235,8.69,2.99,Joe Elijah,9,Oficina en Hogar,29/09/2010,,,,
35,271,1863,22/09/2010,No Especificado,26, $92.90 ,0.08,Terrestre,-1131.6,95.95,74.35,Sung Pak,5,PYME,23/09/2010,,,,
111,4748,33763,23/09/2010,No Especificado,23, $469.19 ,0.08,Aereo Regular,-234.79,499.99,24.49,Evan Minnotte,13,Corporativo,25/09/2010,,,,
34,381,2631,23/09/2010,Bajo,27, $39.94 ,0.08,Aereo Regular,252.66,40.96,1.99,Jack Garza,12,Corporativo,25/09/2010,,,,
746,5169,36773,23/09/2010,No Especificado,24, $85.37 ,0.05,Aereo Regular,994.68,83.98,5.01,John Murray,5,PYME,25/09/2010,,,,
1064,5830,41351,23/09/2010,No Especificado,48, $172.36 ,0.08,Aereo Regular,2461.311,205.99,8.99,Katherine Hughes,7,Consumidor,24/09/2010,,,,
220,4565,32455,23/09/2010,Alto,43, $107.45 ,0,Aereo Regular,1025.23,99.99,19.99,Peter Fuller,6,Corporativo,24/09/2010,,,,
1140,4157,29504,23/09/2010,No Especificado,20, $74.25 ,0.04,Terrestre,25.32,70.98,26.85,Richard Bierner,7,PYME,25/09/2010,,,,
205,4158,29504,23/09/2010,No Especificado,34, $35.62 ,0.1,Aereo Regular,208.4,38.76,13.26,Richard Bierner,7,PYME,23/09/2010,,,,
235,5672,40103,24/09/2010,No Especificado,7, $50.43 ,0,Aereo Regular,72.55,46.89,5.1,Amy Cox,1,PYME,27/09/2010,,,,
640,4039,28832,24/09/2010,Medio,46, $32.63 ,0.1,Aereo Express,91.56,35.89,14.72,Dave Kipp,11,Corporativo,25/09/2010,,,,
614,4040,28832,24/09/2010,Medio,45, $2.19 ,0.03,Aereo Regular,-9.361,2.08,1.49,Dave Kipp,11,Corporativo,26/09/2010,,,,
774,778,5543,24/09/2010,Medio,15, $46.90 ,0.04,Aereo Regular,138.46,48.58,3.99,Fred Chung,2,Corporativo,26/09/2010,,,,
172,779,5543,24/09/2010,Medio,6, $10.99 ,0.04,Aereo Regular,11.06,10.31,1.79,Fred Chung,2,Corporativo,27/09/2010,,,,
427,780,5543,24/09/2010,Medio,27, $2.49 ,0.02,Aereo Regular,-115.38,2.18,5,Fred Chung,2,Corporativo,26/09/2010,,,,
882,3872,27654,24/09/2010,Alto,12, $7.90 ,0.02,Aereo Regular,29.87,7.64,1.39,Lindsay Shagiari,1,Oficina en Hogar,26/09/2010,,,,
39,5849,41508,24/09/2010,Alto,39, $475.93 ,0.05,Terrestre,4822.42,500.98,26,Liz Willingham,1,Oficina en Hogar,26/09/2010,,,,
40,7263,51814,24/09/2010,Critical,13, $8.04 ,0.04,Aereo Regular,-9.2805,7.84,4.71,Michael Granlund,9,Oficina en Hogar,26/09/2010,,,,
385,8024,57344,24/09/2010,Alto,47, $22.55 ,0.1,Aereo Regular,-71.027,28.99,8.59,Sylvia Foulston,8,Corporativo,26/09/2010,,,,
208,2455,17858,25/09/2010,Medio,21, $8.91 ,0.02,Aereo Regular,21.07,8.33,1.99,Becky Castell,1,Consumidor,27/09/2010,,,,
634,2456,17858,25/09/2010,Medio,12, $32.14 ,0,Aereo Regular,-109.91,30.98,6.5,Becky Castell,1,Consumidor,26/09/2010,,,,
623,2457,17858,25/09/2010,Medio,46, $22.79 ,0.06,Aereo Express,206.56,22.98,7.58,Becky Castell,1,Consumidor,26/09/2010,,,,
406,119,773,25/09/2010,Medio,38, $54.51 ,0.06,Aereo Regular,324.927,65.99,8.99,Helen Abelman,13,Oficina en Hogar,26/09/2010,,,,
737,1475,10657,25/09/2010,Medio,44, $6.59 ,0.07,Aereo Regular,-102.19,6.48,6.22,James Galang,7,Consumidor,27/09/2010,,,,
147,1476,10657,25/09/2010,Medio,8, $231.07 ,0.05,Terrestre,-493.6,218.75,69.64,James Galang,7,Consumidor,26/09/2010,,,,
645,2376,17249,25/09/2010,Bajo,37, $78.69 ,0.02,Aereo Regular,225.28,73.98,14.52,Matt Connell,1,Corporativo,27/09/2010,,,,
920,4702,33505,25/09/2010,Bajo,32, $3.68 ,0.09,Aereo Regular,20.82,4,1.3,Pete Armstrong,1,Consumidor,29/09/2010,,,,
922,4703,33505,25/09/2010,Bajo,35, $70.38 ,0.07,Aereo Express,310.572,85.99,10.78,Pete Armstrong,1,Consumidor,25/09/2010,,,,
888,2580,18597,26/09/2010,Medio,37, $2.74 ,0.1,Aereo Regular,38.58,2.88,0.5,Andy Gerbode,6,Consumidor,27/09/2010,,,,
848,4333,30884,26/09/2010,Bajo,6, $127.24 ,0.05,Terrestre,-352.959035,146.05,80.2,Carlos Meador,4,Corporativo,01/10/2010,,,,
1247,3158,22661,26/09/2010,No Especificado,11, $1.66 ,0.05,Aereo Regular,-3.89,1.68,0.7,Dianna Vittorini,11,Corporativo,29/09/2010,,,,
720,8050,57477,26/09/2010,Alto,50, $14.91 ,0.02,Aereo Regular,119.12,14.56,3.5,Ed Braxton,9,Oficina en Hogar,28/09/2010,,,,
318,8051,57477,26/09/2010,Alto,45, $68.59 ,0.08,Aereo Regular,1560.96,85.99,2.5,Ed Braxton,9,Oficina en Hogar,27/09/2010,,,,
376,2088,14950,26/09/2010,Bajo,48, $10.94 ,0.03,Aereo Regular,63.5,10.48,2.89,Giulietta Dortch,11,PYME,26/09/2010,,,,
414,7477,53381,26/09/2010,Critical,26, $11.06 ,0.01,Aereo Regular,37.9,10.98,4.8,Juliana Krohn,3,Corporativo,27/09/2010,,,,
607,5340,37925,26/09/2010,Medio,46, $82.18 ,0.1,Terrestre,1265.82,90.97,14,Luke Weiss,3,Corporativo,27/09/2010,,,,
443,5341,37925,26/09/2010,Medio,31, $57.55 ,0.05,Aereo Regular,394.452,65.99,3.99,Luke Weiss,3,Corporativo,27/09/2010,,,,
6,931,6753,26/09/2010,Bajo,7, $7.59 ,0.04,Aereo Regular,14.57,6.64,4.95,Robert Barroso,11,PYME,28/09/2010,,,,
718,69,416,26/09/2010,Bajo,20, $57.83 ,0.01,Aereo Express,88.524,65.99,7.69,Stuart Calhoun,1,Consumidor,01/10/2010,,,,
329,5538,39238,26/09/2010,Critical,9, $41.50 ,0.1,Aereo Express,112.0555,40.98,2.99,Tracy Poddar,2,Corporativo,27/09/2010,,,,
918,2205,15906,27/09/2010,Bajo,8, $271.87 ,0.05,Terrestre,-223.8945,264.98,17.86,Ross Baird,9,Corporativo,29/09/2010,,,,
849,5523,39140,27/09/2010,Bajo,26, $87.27 ,0.02,Terrestre,-624.29,81.94,55.81,Tonja Turnell,5,Consumidor,02/10/2010,,,,
465,550,3745,28/09/2010,Bajo,38, $30.09 ,0.04,Aereo Express,411.1,29.18,8.55,Erin Smith,1,Oficina en Hogar,30/09/2010,,,,
464,6022,42690,28/09/2010,Bajo,44, $424.94 ,0.02,Aereo Regular,8918.7355,420.98,19.99,Olvera Toch,1,Oficina en Hogar,02/10/2010,,,,
1062,6023,42690,28/09/2010,Bajo,48, $16.38 ,0.04,Aereo Regular,-236.12,16.74,7.04,Olvera Toch,1,Oficina en Hogar,02/10/2010,,,,
65,4913,34979,28/09/2010,Critical,15, $40.66 ,0,Aereo Regular,62.93,39.48,1.99,Quincy Jones,5,PYME,30/09/2010,,,,
837,4817,34244,29/09/2010,Bajo,25, $8.21 ,0,Aereo Express,-89.56,7.37,5.53,Duane Huffman,1,Consumidor,08/10/2010,,,,
48,4818,34244,29/09/2010,Bajo,4, $31.43 ,0.04,Aereo Regular,-62.77,31.78,1.99,Duane Huffman,1,Consumidor,01/10/2010,,,,
430,5321,37829,29/09/2010,No Especificado,28, $9.21 ,0,Aereo Regular,-84.69,8.74,8.29,Eleni McCrary,4,Corporativo,01/10/2010,,,,
635,4637,32998,29/09/2010,No Especificado,13, $127.99 ,0.1,Terrestre,-484.64,130.98,54.74,Guy Thornton,1,Corporativo,30/09/2010,,,,
478,4151,29445,29/09/2010,Alto,28, $90.41 ,0.09,Terrestre,415.55,90.97,28,Harold Engle,13,Consumidor,01/10/2010,,,,
876,1465,10563,29/09/2010,Critical,38, $269.03 ,0.08,Aereo Regular,2723.31,289.53,19.99,Julia Barnett,11,Corporativo,30/09/2010,,,,
1181,1466,10563,29/09/2010,Critical,50, $6.25 ,0.08,Aereo Regular,-90.42,6.48,5.4,Julia Barnett,11,Corporativo,01/10/2010,,,,
607,8250,59008,29/09/2010,Critical,39, $88.51 ,0.05,Terrestre,1264.75,90.97,14,Lycoris Saunders,6,Corporativo,29/09/2010,,,,
186,6383,45347,29/09/2010,Medio,10, $870.41 ,0.05,Terrestre,1034.54,880.98,44.55,Ritsa Altotower,1,Corporativo,30/09/2010,,,,
783,6384,45347,29/09/2010,Medio,41, $586.62 ,0.07,Aereo Express,9791.041,599.99,24.49,Ritsa Altotower,1,Corporativo,01/10/2010,,,,
646,5809,41187,30/09/2010,Bajo,9, $5.88 ,0,Aereo Regular,5.34,5.58,0.7,Edward Nazzal,1,PYME,30/09/2010,,,,
576,5810,41187,30/09/2010,Bajo,25, $5.81 ,0.03,Aereo Regular,-42.45,5.78,4.96,Edward Nazzal,1,PYME,04/10/2010,,,,
604,1019,7457,30/09/2010,No Especificado,36, $63.90 ,0.02,Aereo Regular,624.64,60.98,19.99,Eric Hoffmann,9,PYME,03/10/2010,,,,
776,1020,7457,30/09/2010,No Especificado,46, $11.92 ,0.04,Aereo Regular,124.24,11.55,2.36,Eric Hoffmann,9,PYME,02/10/2010,,,,
887,3473,24710,30/09/2010,Bajo,3, $7.35 ,0.05,Aereo Regular,-15.6,4.98,7.44,Jonathan Howell,1,Consumidor,04/10/2010,,,,
570,1029,7489,30/09/2010,Critical,38, $181.58 ,0.01,Terrestre,552.97,180.98,23.58,Kimberly Carter,3,Oficina en Hogar,03/10/2010,,,,
151,2323,16741,30/09/2010,Medio,6, $26.33 ,0.01,Aereo Regular,-42.38,22.84,16.87,Nicole Hansen,8,PYME,01/10/2010,,,,
471,2043,14535,01/10/2010,No Especificado,22, $11.18 ,0.03,Aereo Regular,-33.82,11.29,5.03,Gene Hale,3,Consumidor,02/10/2010,,,,
910,5980,42375,01/10/2010,Alto,45, $3.08 ,0.03,Aereo Express,24.34,2.94,0.7,Jas O'Carroll,1,Oficina en Hogar,02/10/2010,,,,
1122,5005,35686,02/10/2010,Alto,48, $6.53 ,0.05,Aereo Regular,-254.68,6.48,9.17,Andrew Roberts,5,Oficina en Hogar,04/10/2010,,,,
404,803,5764,02/10/2010,No Especificado,23, $8.43 ,0.02,Aereo Regular,-117.162,8.04,8.94,Daniel Lacy,5,PYME,03/10/2010,,,,
1040,5218,37127,02/10/2010,Alto,19, $9.39 ,0.03,Aereo Regular,50.13,9.11,2.15,John Dryer,6,Corporativo,03/10/2010,,,,
736,8118,57984,02/10/2010,Alto,6, $32.17 ,0.07,Aereo Express,-123.37,30.97,4,Toby Carlisle,6,Oficina en Hogar,03/10/2010,,,,
783,8119,57984,02/10/2010,Alto,20, $591.47 ,0.07,Aereo Regular,3899.72,599.99,24.49,Toby Carlisle,6,Oficina en Hogar,04/10/2010,,,,
343,6962,49764,03/10/2010,Bajo,37, $10.69 ,0.07,Aereo Express,17.15,10.98,3.37,Benjamin Farhat,11,Oficina en Hogar,07/10/2010,,,,
157,7340,52292,03/10/2010,No Especificado,18, $132.18 ,0.06,Terrestre,-261.77,130.98,30,Corey Catlett,3,Oficina en Hogar,04/10/2010,,,,
1020,8052,57478,03/10/2010,Critical,36, $1.76 ,0.1,Aereo Regular,-2.51,1.88,0.79,Greg Hansen,6,Oficina en Hogar,04/10/2010,,,,
172,4979,35426,03/10/2010,Alto,5, $10.60 ,0.08,Aereo Regular,3.85,10.31,1.79,Phillina Ober,5,PYME,04/10/2010,,,,
166,3403,24260,03/10/2010,No Especificado,48, $11.42 ,0.09,Aereo Express,-47.92,11.97,4.98,Roger Barcio,5,Corporativo,04/10/2010,,,,
899,4241,30150,04/10/2010,Critical,30, $14.78 ,0.06,Aereo Regular,193.12,15.57,1.39,Aaron Hawkins,2,Oficina en Hogar,05/10/2010,,,,
267,7626,54563,04/10/2010,Critical,24, $21.82 ,0.01,Aereo Regular,43.87,20.24,8.99,Fred Hopkins,1,Oficina en Hogar,06/10/2010,,,,
394,7829,55969,04/10/2010,Medio,37, $62.96 ,0.08,Aereo Regular,189.77,64.98,6.88,Meg O'Connel,1,PYME,07/10/2010,,,,
994,8044,57475,04/10/2010,Bajo,32, $5.22 ,0.04,Aereo Regular,-93.2305,4.91,5.68,Tony Sayre,7,Oficina en Hogar,11/10/2010,,,,
23,8045,57475,04/10/2010,Bajo,34, $16.32 ,0.06,Aereo Regular,-145.3255,15.99,13.18,Tony Sayre,7,Oficina en Hogar,04/10/2010,,,,
582,8046,57475,04/10/2010,Bajo,48, $6.45 ,0.04,Aereo Regular,-79.81,6.54,5.27,Tony Sayre,7,Oficina en Hogar,04/10/2010,,,,
228,8047,57475,04/10/2010,Bajo,24, $6.35 ,0.09,Aereo Regular,-76.53,6.48,6.6,Tony Sayre,7,Oficina en Hogar,06/10/2010,,,,
1042,4717,33573,04/10/2010,Critical,15, $151.50 ,0.06,Terrestre,111.0474,150.98,16.01,Vivek Grady,1,Corporativo,04/10/2010,,,,
1186,7844,56099,05/10/2010,Bajo,11, $11.12 ,0.02,Aereo Regular,-13.55,10.98,3.99,Michelle Moray,6,Corporativo,12/10/2010,,,,
102,7843,56099,05/10/2010,Bajo,6, $16.01 ,0.1,Aereo Regular,-59.39,15.7,11.25,Michelle Moray,6,Corporativo,12/10/2010,,,,
496,3213,23046,06/10/2010,Critical,33, $8.87 ,0.08,Aereo Regular,93.33,8.95,2.01,Adam Shillingsburg,5,Corporativo,08/10/2010,,,,
1089,1968,14081,06/10/2010,Alto,31, $47.62 ,0.03,Terrestre,-1401.1712,44.43,46.59,Alan Haines,2,Oficina en Hogar,07/10/2010,,,,
584,5686,40194,06/10/2010,No Especificado,30, $150.23 ,0.1,Terrestre,290.66,160.98,30,Barry Gonzalez,2,Consumidor,07/10/2010,,,,
742,5687,40194,06/10/2010,No Especificado,16, $131.90 ,0,Terrestre,-14.4159,119.99,56.14,Barry Gonzalez,2,Consumidor,08/10/2010,,,,
648,5688,40194,06/10/2010,No Especificado,34, $32.20 ,0.02,Aereo Regular,-112.123,35.99,5,Barry Gonzalez,2,Consumidor,08/10/2010,,,,
258,2799,20192,06/10/2010,Bajo,35, $46.42 ,0.04,Aereo Regular,504.35,45.19,1.99,Henia Zydlo,9,Oficina en Hogar,13/10/2010,,,,
706,7706,55235,06/10/2010,Bajo,33, $76.75 ,0,Aereo Regular,730.512,85.99,2.79,Jane Waco,1,Corporativo,08/10/2010,,,,
653,4718,33600,06/10/2010,Bajo,42, $4.46 ,0.06,Aereo Regular,-94.36,4.28,4.79,Sonia Sunley,3,Corporativo,08/10/2010,,,,
1019,3923,27974,07/10/2010,Alto,35, $25.64 ,0.08,Aereo Regular,127.17,26.64,5.3,Art Foster,1,Oficina en Hogar,08/10/2010,,,,
1205,3924,27974,07/10/2010,Alto,27, $11.33 ,0.08,Aereo Regular,-6.7,12.07,6.2,Art Foster,1,Oficina en Hogar,08/10/2010,,,,
398,3925,27974,07/10/2010,Alto,31, $26.24 ,0.09,Aereo Express,284.65,28.48,1.99,Art Foster,3,Oficina en Hogar,09/10/2010,,,,
1108,2248,16194,07/10/2010,No Especificado,24, $101.48 ,0.08,Aereo Regular,315.486,125.99,4.2,Benjamin Venier,4,PYME,09/10/2010,,,,
885,1215,8933,07/10/2010,Alto,37, $41.09 ,0.04,Aereo Regular,640.8405,42.8,2.99,Lori Olson,7,Consumidor,08/10/2010,,,,
623,1216,8933,07/10/2010,Alto,30, $22.93 ,0.06,Aereo Regular,154.99,22.98,7.58,Lori Olson,7,Consumidor,09/10/2010,,,,
285,4820,34246,07/10/2010,Critical,49, $4.08 ,0.03,Aereo Regular,-257.11,4.06,6.89,Thomas Seio,8,Oficina en Hogar,08/10/2010,,,,
286,4821,34246,07/10/2010,Critical,18, $104.89 ,0.03,Aereo Regular,192.33,99.99,19.99,Thomas Seio,8,Oficina en Hogar,08/10/2010,,,,
189,4822,34246,07/10/2010,Critical,27, $11.95 ,0.01,Aereo Regular,1.91,11.58,6.97,Thomas Seio,8,Oficina en Hogar,09/10/2010,,,,
669,2421,17568,08/10/2010,No Especificado,31, $16.54 ,0,Aereo Regular,170.69,16.48,1.99,Brad Thomas,11,Oficina en Hogar,09/10/2010,,,,
674,6657,47360,08/10/2010,No Especificado,25, $88.03 ,0.05,Terrestre,-514.18,89.99,42,Frank Hawley,5,Oficina en Hogar,10/10/2010,,,,
227,4571,32519,08/10/2010,Bajo,8, $10.67 ,0.09,Aereo Regular,-23.82,10.89,4.5,Jill Stevenson,9,Consumidor,13/10/2010,,,,
217,7383,52641,08/10/2010,No Especificado,6, $139.04 ,0.02,Aereo Regular,-449.416,155.99,8.08,Julia Dunbar,6,Consumidor,10/10/2010,,,,
823,1040,7619,08/10/2010,No Especificado,8, $17.72 ,0.02,Aereo Regular,-24.48,17.48,1.99,Sally Hughsby,1,Consumidor,09/10/2010,,,,
408,748,5350,09/10/2010,Bajo,50, $140.35 ,0.08,Aereo Regular,595.2,140.85,19.99,Carl Weiss,6,Consumidor,16/10/2010,,,,
886,747,5350,09/10/2010,Bajo,39, $11.15 ,0.03,Aereo Regular,-12.2,11.33,6.12,Carl Weiss,5,Consumidor,11/10/2010,,,,
766,6797,48452,09/10/2010,Alto,32, $58.09 ,0.09,Terrestre,-588.9,60.98,30,Giulietta Weimer,4,Corporativo,11/10/2010,,,,
192,6798,48452,09/10/2010,Alto,19, $93.74 ,0.1,Aereo Regular,51.44,99.99,19.99,Giulietta Weimer,4,Corporativo,09/10/2010,,,,
767,6799,48452,09/10/2010,Alto,44, $4.21 ,0.03,Aereo Regular,-192.56,4.18,6.92,Giulietta Weimer,4,Corporativo,10/10/2010,,,,
482,6800,48452,09/10/2010,Alto,15, $4.89 ,0.08,Aereo Regular,-44.7925,4.91,4.97,Giulietta Weimer,4,Corporativo,11/10/2010,,,,
479,6801,48452,09/10/2010,Alto,28, $1.56 ,0.04,Aereo Regular,5.77,1.48,0.7,Giulietta Weimer,4,Corporativo,11/10/2010,,,,
689,1399,10147,09/10/2010,Alto,22, $4.40 ,0.04,Aereo Regular,-72.91,4.24,5.41,Jennifer Halladay,1,Oficina en Hogar,10/10/2010,,,,
912,2893,20868,09/10/2010,Bajo,9, $178.80 ,0.03,Aereo Regular,188.91,178.47,19.99,Rob Williams,11,Oficina en Hogar,16/10/2010,,,,
655,2852,20545,09/10/2010,No Especificado,1, $361.94 ,0.05,Terrestre,-163.58,284.98,69.55,Sean Miller,1,PYME,10/10/2010,,,,
647,2853,20545,09/10/2010,No Especificado,31, $41.16 ,0.02,Aereo Regular,554.95,40.99,5.86,Sean Miller,1,PYME,11/10/2010,,,,
18,2854,20545,09/10/2010,No Especificado,40, $72.37 ,0.02,Aereo Regular,-1754.388,71.37,69,Sean Miller,1,PYME,11/10/2010,,,,
823,6279,44450,09/10/2010,Critical,14, $17.37 ,0.07,Aereo Regular,35.33,17.48,1.99,Sean Wendt,3,Corporativo,10/10/2010,,,,
824,6280,44450,09/10/2010,Critical,24, $55.27 ,0.03,Aereo Regular,58.167,65.99,8.99,Sean Wendt,3,Corporativo,09/10/2010,,,,
731,7689,55136,09/10/2010,Critical,29, $4.64 ,0.1,Aereo Regular,-66.46,4.98,4.7,William Brown,6,Oficina en Hogar,11/10/2010,,,,
959,6004,42529,10/10/2010,Bajo,2, $3.17 ,0.08,Aereo Regular,-4.44,2.78,0.97,Bobby Elias,2,PYME,14/10/2010,,,,
480,6006,42529,10/10/2010,Bajo,48, $62.44 ,0.04,Aereo Regular,1060.87,60.22,3.5,Bobby Elias,2,PYME,14/10/2010,,,,
440,6005,42529,10/10/2010,Bajo,8, $7.14 ,0.03,Aereo Regular,-33.95,5.98,7.5,Bobby Elias,3,PYME,15/10/2010,,,,
26,6665,47460,10/10/2010,Critical,12, $2.63 ,0.1,Aereo Regular,-3.64,2.84,0.93,Jamie Kunitz,8,Corporativo,12/10/2010,,,,
574,1352,9860,10/10/2010,Critical,43, $7.43 ,0,Aereo Regular,-73.66,7.28,3.52,Kimberly Carter,3,Oficina en Hogar,11/10/2010,,,,
381,637,4455,10/10/2010,Medio,39, $7.16 ,0.07,Aereo Regular,14.15,7.59,4,Michael Paige,2,PYME,12/10/2010,,,,
